DATE-TIME,IRRADIANCE,PA,RH,TA,RAIN_INT,RAIN_DUR,RAIN_AMOUNT,WD_DIR,WD_SPD
2026-08-16 05:07:00,0.0,1012.8,81,18.8,//////////,0,0.0,196,13.6
2026-08-16 05:08:00,5.75,1012.8,81,19.2,//////////,0,0.0,209,14.0
2026-08-16 05:09:00,0.44,1013.3,79,18.9,//////////,0,0.0,189,19.7
2026-08-16 05:10:00,2.2,1013.2,80,18.4,//////////,0,0.0,184,5.8
2026-08-16 05:11:00,4.71,1013.6,79,19.0,//////////,0,0.0,237,14.7
2026-08-16 05:12:00,0.0,1013.4,80,19.3,//////////,0,0.0,202,8.1
2026-08-16 05:13:00,6.42,1012.9,81,19.8,//////////,0,0.0,201,6.7
2026-08-16 05:14:00,9.99,1013.1,82,18.2,//////////,0,0.0,192,18.2
2026-08-16 05:15:00,16.05,1013.4,81,18.9,//////////,0,0.0,212,10.1
2026-08-16 05:16:00,2.2,1013.6,81,19.4,//////////,0,0.0,165,10.2
2026-08-16 05:17:00,6.5,1013.0,79,19.2,//////////,0,0.0,171,9.8
2026-08-16 05:18:00,10.54,1013.6,83,19.3,//////////,0,0.0,254,11.7
2026-08-16 05:19:00,7.5,1013.3,78,19.1,//////////,0,0.0,240,16.1
2026-08-16 05:20:00,5.61,1013.5,80,19.1,//////////,0,0.0,217,11.4
2026-08-16 05:21:00,0.0,1013.4,75,19.2,//////////,0,0.0,273,9.4
2026-08-16 05:22:00,8.29,1013.2,79,19.5,//////////,0,0.0,228,12.4
2026-08-16 05:23:00,2.43,1013.0,81,19.1,//////////,0,0.0,272,11.8
2026-08-16 05:24:00,12.45,1013.3,79,19.6,//////////,0,0.0,174,10.0
2026-08-16 05:25:00,1.04,1013.5,77,18.7,//////////,0,0.0,224,15.9
2026-08-16 05:26:00,0.0,1013.1,77,18.9,//////////,0,0.0,202,8.4
2026-08-16 05:27:00,2.35,1013.0,78,19.4,//////////,0,0.0,146,11.6
2026-08-16 05:28:00,6.11,1013.2,79,19.6,//////////,0,0.0,180,9.0
2026-08-16 05:29:00,0.0,1013.1,77,19.2,//////////,0,0.0,226,12.3
2026-08-16 05:30:00,0.0,1013.4,78,18.9,//////////,0,0.0,165,12.1
2026-08-16 05:31:00,12.33,1013.1,79,19.8,//////////,0,0.0,185,14.7
2026-08-16 05:32:00,0.0,1013.8,78,19.6,//////////,0,0.0,190,10.8
2026-08-16 05:33:00,0.0,1013.1,83,19.1,//////////,0,0.0,205,15.8
2026-08-16 05:34:00,0.0,1013.2,81,19.8,//////////,0,0.0,202,16.9
2026-08-16 05:35:00,1.92,1012.9,79,19.1,//////////,0,0.0,184,9.7
2026-08-16 05:36:00,2.77,1013.4,82,19.1,//////////,0,0.0,206,12.1
2026-08-16 05:37:00,0.0,1013.0,76,19.0,//////////,0,0.0,230,12.4
2026-08-16 05:38:00,0.0,1012.9,81,19.5,//////////,0,0.0,158,11.8
2026-08-16 05:39:00,0.0,1013.1,80,19.7,//////////,0,0.0,216,14.3
2026-08-16 05:40:00,9.71,1012.8,79,19.7,//////////,0,0.0,201,18.1
2026-08-16 05:41:00,0.0,1013.1,77,19.6,//////////,0,0.0,250,15.7
2026-08-16 05:42:00,0.0,1013.4,78,19.6,//////////,0,0.0,216,14.9
2026-08-16 05:43:00,0.0,1012.8,76,20.5,//////////,0,0.0,186,6.6
2026-08-16 05:44:00,6.74,1013.4,78,19.9,//////////,0,0.0,198,15.6
2026-08-16 05:45:00,0.0,1013.4,80,19.8,//////////,0,0.0,172,12.3
2026-08-16 05:46:00,0.0,1013.6,79,19.2,//////////,0,0.0,220,13.8
2026-08-16 05:47:00,10.91,1013.5,79,19.9,//////////,0,0.0,172,14.4
2026-08-16 05:48:00,0.0,1013.3,78,19.1,//////////,0,0.0,244,12.4
2026-08-16 05:49:00,0.68,1012.9,82,19.1,//////////,0,0.0,236,7.3
2026-08-16 05:50:00,8.02,1013.1,77,19.9,//////////,0,0.0,166,12.2
2026-08-16 05:51:00,0.0,1013.1,80,19.0,//////////,0,0.0,170,10.9
2026-08-16 05:52:00,9.46,1013.1,77,19.9,//////////,0,0.0,177,14.0
2026-08-16 05:53:00,0.0,1013.2,80,20.1,//////////,0,0.0,231,6.0
2026-08-16 05:54:00,0.0,1013.1,77,19.9,//////////,0,0.0,217,9.6
2026-08-16 05:55:00,0.0,1013.4,76,19.5,//////////,0,0.0,198,9.9
2026-08-16 05:56:00,10.61,1012.9,78,20.5,//////////,0,0.0,156,13.6
2026-08-16 05:57:00,0.0,1013.3,76,19.7,//////////,0,0.0,214,13.2
2026-08-16 05:58:00,6.99,1013.5,79,19.6,//////////,0,0.0,176,12.1
2026-08-16 05:59:00,0.0,1013.4,80,19.4,//////////,0,0.0,189,10.6
2026-08-16 06:00:00,6.68,1013.5,79,19.6,//////////,0,0.0,231,11.2
2026-08-16 06:01:00,0.0,1013.4,77,19.9,//////////,0,0.0,156,12.8
2026-08-16 06:02:00,0.0,1013.3,79,19.5,//////////,0,0.0,197,14.6
2026-08-16 06:03:00,4.91,1013.3,79,19.6,//////////,0,0.0,218,9.4
2026-08-16 06:04:00,0.0,1013.3,78,20.0,//////////,0,0.0,185,12.0
2026-08-16 06:05:00,11.28,1013.2,77,19.8,//////////,0,0.0,173,11.8
2026-08-16 06:06:00,13.34,1013.2,79,20.1,//////////,0,0.0,224,6.0
2026-08-16 06:07:00,18.44,1013.3,80,19.2,//////////,0,0.0,213,12.3
2026-08-16 06:08:00,5.69,1013.5,79,20.0,//////////,0,0.0,190,12.3
2026-08-16 06:09:00,17.96,1013.4,75,20.4,//////////,0,0.0,199,12.7
2026-08-16 06:10:00,20.98,1013.1,73,20.3,//////////,0,0.0,181,13.9
2026-08-16 06:11:00,5.55,1013.2,76,19.1,//////////,0,0.0,199,15.5
2026-08-16 06:12:00,27.82,1013.6,78,20.1,//////////,0,0.0,248,10.7
2026-08-16 06:13:00,16.77,1013.6,77,19.7,//////////,0,0.0,158,7.7
2026-08-16 06:14:00,17.37,1013.5,82,20.1,//////////,0,0.0,239,8.3
2026-08-16 06:15:00,35.03,1013.2,75,20.1,//////////,0,0.0,244,11.1
2026-08-16 06:16:00,30.34,1012.9,78,20.3,//////////,0,0.0,242,15.5
2026-08-16 06:17:00,39.25,1013.4,79,20.6,//////////,0,0.0,224,12.8
2026-08-16 06:18:00,30.08,1013.3,82,20.1,//////////,0,0.0,228,11.4
2026-08-16 06:19:00,56.66,1013.1,77,20.1,//////////,0,0.0,223,8.9
2026-08-16 06:20:00,42.42,1013.2,80,20.2,//////////,0,0.0,152,12.4
2026-08-16 06:21:00,33.48,1013.5,75,20.3,//////////,0,0.0,194,7.4
2026-08-16 06:22:00,55.23,1013.4,78,20.5,//////////,0,0.0,172,14.0
2026-08-16 06:23:00,63.0,1013.1,79,20.1,//////////,0,0.0,195,10.7
2026-08-16 06:24:00,53.53,1013.2,80,19.7,//////////,0,0.0,190,10.5
2026-08-16 06:25:00,39.15,1013.2,76,20.4,//////////,0,0.0,206,18.6
2026-08-16 06:26:00,63.59,1013.2,79,20.2,//////////,0,0.0,199,12.4
2026-08-16 06:27:00,74.8,1013.3,75,19.9,//////////,0,0.0,245,13.5
2026-08-16 06:28:00,74.05,1013.3,78,21.1,//////////,0,0.0,211,8.3
2026-08-16 06:29:00,72.46,1013.0,77,20.3,//////////,0,0.0,236,6.4
2026-08-16 06:30:00,76.93,1013.0,78,20.1,//////////,0,0.0,226,17.2
2026-08-16 06:31:00,86.33,1013.2,75,20.2,//////////,0,0.0,215,12.9
2026-08-16 06:32:00,92.81,1013.4,79,20.8,//////////,0,0.0,195,11.1
2026-08-16 06:33:00,83.76,1013.4,77,20.4,//////////,0,0.0,184,14.2
2026-08-16 06:34:00,89.01,1012.8,78,20.2,//////////,0,0.0,152,10.7
2026-08-16 06:35:00,93.43,1013.4,76,20.0,//////////,0,0.0,189,17.4
2026-08-16 06:36:00,99.96,1013.3,75,21.0,//////////,0,0.0,204,15.0
2026-08-16 06:37:00,89.9,1013.3,79,20.7,//////////,0,0.0,163,16.2
2026-08-16 06:38:00,73.58,1013.3,76,20.5,//////////,0,0.0,190,12.4
2026-08-16 06:39:00,108.14,1013.1,74,20.3,//////////,0,0.0,241,13.9
2026-08-16 06:40:00,108.59,1013.1,72,20.7,//////////,0,0.0,156,8.8
2026-08-16 06:41:00,99.27,1013.3,75,20.6,//////////,0,0.0,174,11.6
2026-08-16 06:42:00,106.76,1013.3,77,21.0,//////////,0,0.0,190,12.9
2026-08-16 06:43:00,123.97,1013.3,75,20.9,//////////,0,0.0,208,9.6
2026-08-16 06:44:00,131.28,1013.1,73,20.4,//////////,0,0.0,198,8.7
2026-08-16 06:45:00,138.8,1013.2,77,21.1,//////////,0,0.0,257,13.9
2026-08-16 06:46:00,143.24,1012.8,76,21.1,//////////,0,0.0,187,12.0
2026-08-16 06:47:00,115.65,1013.4,77,20.6,//////////,0,0.0,238,9.2
2026-08-16 06:48:00,105.11,1013.0,78,20.6,//////////,0,0.0,201,9.3
2026-08-16 06:49:00,140.07,1012.7,80,20.7,//////////,0,0.0,162,12.3
2026-08-16 06:50:00,169.06,1013.0,74,21.0,//////////,0,0.0,210,10.2
2026-08-16 06:51:00,105.25,1013.1,76,20.7,//////////,0,0.0,170,7.9
2026-08-16 06:52:00,116.27,1013.4,78,21.3,//////////,0,0.0,185,8.7
2026-08-16 06:53:00,164.98,1013.1,76,20.3,//////////,0,0.0,236,14.2
2026-08-16 06:54:00,128.73,1013.2,79,21.2,//////////,0,0.0,185,13.2
2026-08-16 06:55:00,153.47,1013.1,77,21.6,//////////,0,0.0,179,16.3
2026-08-16 06:56:00,129.99,1013.4,75,21.1,//////////,0,0.0,218,10.4
2026-08-16 06:57:00,125.78,1013.0,77,20.3,//////////,0,0.0,210,10.8
2026-08-16 06:58:00,200.32,1012.7,74,21.4,//////////,0,0.0,237,11.3
2026-08-16 06:59:00,178.81,1013.0,75,20.9,//////////,0,0.0,205,14.0
2026-08-16 07:00:00,137.42,1013.4,74,21.5,//////////,0,0.0,176,11.2
2026-08-16 07:01:00,161.23,1012.9,76,21.1,//////////,0,0.0,201,9.0
2026-08-16 07:02:00,180.32,1013.3,75,20.8,//////////,0,0.0,248,14.6
2026-08-16 07:03:00,202.38,1013.8,77,20.6,//////////,0,0.0,230,8.2
2026-08-16 07:04:00,153.39,1013.5,76,20.7,//////////,0,0.0,172,12.4
2026-08-16 07:05:00,156.39,1013.2,78,21.1,//////////,0,0.0,177,16.8
2026-08-16 07:06:00,215.96,1012.8,75,21.1,//////////,0,0.0,220,10.2
2026-08-16 07:07:00,159.99,1013.1,74,21.5,//////////,0,0.0,212,8.4
2026-08-16 07:08:00,226.83,1013.4,76,21.2,//////////,0,0.0,193,14.9
2026-08-16 07:09:00,232.27,1013.1,78,20.5,//////////,0,0.0,191,10.6
2026-08-16 07:10:00,221.12,1013.7,76,21.4,//////////,0,0.0,187,10.0
2026-08-16 07:11:00,214.22,1013.3,77,20.9,//////////,0,0.0,216,10.5
2026-08-16 07:12:00,207.78,1013.2,77,20.9,//////////,0,0.0,174,14.3
2026-08-16 07:13:00,238.22,1013.1,77,21.1,//////////,0,0.0,194,7.6
2026-08-16 07:14:00,270.32,1013.4,72,20.9,//////////,0,0.0,236,13.3
2026-08-16 07:15:00,268.61,1013.2,74,21.7,//////////,0,0.0,226,9.4
2026-08-16 07:16:00,189.8,1013.3,76,21.8,//////////,0,0.0,211,11.7
2026-08-16 07:17:00,205.1,1013.1,75,21.2,//////////,0,0.0,223,15.0
2026-08-16 07:18:00,202.49,1013.3,77,21.6,//////////,0,0.0,196,12.8
2026-08-16 07:19:00,281.67,1013.3,75,21.5,//////////,0,0.0,182,7.6
2026-08-16 07:20:00,233.8,1013.2,73,21.8,//////////,0,0.0,212,16.6
2026-08-16 07:21:00,272.85,1012.8,75,20.9,//////////,0,0.0,273,10.3
2026-08-16 07:22:00,303.53,1012.5,77,21.6,//////////,0,0.0,206,10.4
2026-08-16 07:23:00,273.99,1013.3,78,21.6,//////////,0,0.0,191,16.5
2026-08-16 07:24:00,249.67,1013.0,70,21.8,//////////,0,0.0,213,13.0
2026-08-16 07:25:00,220.6,1012.9,74,22.1,//////////,0,0.0,184,13.6
2026-08-16 07:26:00,311.89,1012.5,75,21.5,//////////,0,0.0,231,15.8
2026-08-16 07:27:00,245.51,1012.9,76,21.8,//////////,0,0.0,237,10.0
2026-08-16 07:28:00,290.5,1012.9,77,21.7,//////////,0,0.0,248,15.9
2026-08-16 07:29:00,266.5,1013.3,73,21.4,//////////,0,0.0,181,10.5
2026-08-16 07:30:00,276.15,1013.2,74,21.8,//////////,0,0.0,177,5.1
2026-08-16 07:31:00,283.85,1013.1,74,21.1,//////////,0,0.0,195,8.3
2026-08-16 07:32:00,269.48,1012.8,78,20.9,//////////,0,0.0,235,13.4
2026-08-16 07:33:00,210.82,1013.0,74,22.1,//////////,0,0.0,198,13.8
2026-08-16 07:34:00,336.21,1013.1,72,21.2,//////////,0,0.0,204,8.9
2026-08-16 07:35:00,324.09,1013.0,80,21.1,//////////,0,0.0,189,17.2
2026-08-16 07:36:00,289.46,1012.9,78,21.5,//////////,0,0.0,184,4.9
2026-08-16 07:37:00,380.99,1013.3,72,21.5,//////////,0,0.0,195,14.6
2026-08-16 07:38:00,287.25,1012.8,75,21.7,//////////,0,0.0,198,10.4
2026-08-16 07:39:00,340.67,1013.1,74,21.5,//////////,0,0.0,230,13.0
2026-08-16 07:40:00,397.3,1013.1,74,21.1,//////////,0,0.0,184,7.6
2026-08-16 07:41:00,341.0,1013.2,73,22.0,//////////,0,0.0,223,11.9
2026-08-16 07:42:00,385.43,1013.1,74,22.0,//////////,0,0.0,182,6.0
2026-08-16 07:43:00,267.22,1013.3,76,22.0,//////////,0,0.0,183,13.2
2026-08-16 07:44:00,382.89,1012.7,74,21.8,//////////,0,0.0,204,12.2
2026-08-16 07:45:00,310.55,1013.2,70,22.0,//////////,0,0.0,201,13.4
2026-08-16 07:46:00,364.41,1013.5,74,22.1,//////////,0,0.0,161,13.1
2026-08-16 07:47:00,396.67,1012.8,72,22.6,//////////,0,0.0,188,9.8
2026-08-16 07:48:00,371.44,1013.3,71,22.4,//////////,0,0.0,197,7.4
2026-08-16 07:49:00,377.62,1012.8,74,22.1,//////////,0,0.0,186,6.4
2026-08-16 07:50:00,354.37,1013.0,75,22.4,//////////,0,0.0,193,12.4
2026-08-16 07:51:00,353.48,1013.1,73,21.7,//////////,0,0.0,208,11.8
2026-08-16 07:52:00,440.47,1013.1,76,21.4,//////////,0,0.0,213,8.4
2026-08-16 07:53:00,367.07,1013.1,73,21.5,//////////,0,0.0,208,13.4
2026-08-16 07:54:00,432.14,1012.7,73,22.1,//////////,0,0.0,213,12.1
2026-08-16 07:55:00,378.7,1013.4,75,22.4,//////////,0,0.0,208,11.1
2026-08-16 07:56:00,369.9,1013.2,74,22.5,//////////,0,0.0,171,14.9
2026-08-16 07:57:00,366.97,1013.0,74,21.7,//////////,0,0.0,171,13.6
2026-08-16 07:58:00,436.74,1012.6,72,21.9,//////////,0,0.0,180,9.3
2026-08-16 07:59:00,349.13,1013.2,73,21.8,//////////,0,0.0,172,12.5
2026-08-16 08:00:00,442.23,1012.6,74,21.8,//////////,0,0.0,248,12.5
2026-08-16 08:01:00,364.77,1013.1,68,22.8,//////////,0,0.0,154,10.4
2026-08-16 08:02:00,415.1,1013.2,74,21.9,//////////,0,0.0,197,14.3
2026-08-16 08:03:00,373.85,1013.3,75,22.8,//////////,0,0.0,220,11.9
2026-08-16 08:04:00,446.61,1012.5,74,22.2,//////////,0,0.0,185,7.2
2026-08-16 08:05:00,423.88,1012.7,71,22.3,//////////,0,0.0,179,13.9
2026-08-16 08:06:00,488.57,1013.1,70,22.1,1.19,2,1.04,219,10.2
2026-08-16 08:07:00,349.24,1013.1,78,22.4,//////////,0,0.0,230,11.0
2026-08-16 08:08:00,426.76,1013.3,70,22.2,//////////,0,0.0,195,12.3
2026-08-16 08:09:00,363.39,1013.1,75,22.0,//////////,0,0.0,232,10.3
2026-08-16 08:10:00,368.6,1013.1,73,22.4,//////////,0,0.0,214,13.9
2026-08-16 08:11:00,349.97,1013.2,75,22.6,//////////,0,0.0,210,9.6
2026-08-16 08:12:00,436.92,1012.7,72,22.8,//////////,0,0.0,219,5.7
2026-08-16 08:13:00,405.11,1013.1,79,22.0,//////////,0,0.0,200,11.1
2026-08-16 08:14:00,486.88,1012.8,73,22.3,//////////,0,0.0,250,12.2
2026-08-16 08:15:00,416.48,1013.0,71,23.2,//////////,0,0.0,166,7.9
2026-08-16 08:16:00,468.44,1012.9,73,22.3,//////////,0,0.0,165,9.3
2026-08-16 08:17:00,436.66,1013.0,72,23.2,//////////,0,0.0,169,13.6
2026-08-16 08:18:00,513.74,1013.0,75,21.9,//////////,0,0.0,175,11.0
2026-08-16 08:19:00,528.39,1012.9,76,22.5,//////////,0,0.0,177,14.0
2026-08-16 08:20:00,442.96,1012.8,72,22.9,//////////,0,0.0,244,13.6
2026-08-16 08:21:00,468.54,1012.9,75,22.9,//////////,0,0.0,201,12.3
2026-08-16 08:22:00,562.83,1013.3,72,22.9,//////////,0,0.0,194,12.2
2026-08-16 08:23:00,443.44,1013.4,74,22.7,//////////,0,0.0,189,9.0
2026-08-16 08:24:00,494.58,1013.0,73,22.7,//////////,0,0.0,225,7.5
2026-08-16 08:25:00,435.07,1012.7,75,22.8,//////////,0,0.0,193,10.9
2026-08-16 08:26:00,583.15,1012.9,71,22.5,//////////,0,0.0,182,19.0
2026-08-16 08:27:00,433.94,1013.1,70,22.9,//////////,0,0.0,197,11.2
2026-08-16 08:28:00,499.88,1012.9,71,22.9,//////////,0,0.0,227,12.4
2026-08-16 08:29:00,452.65,1012.7,69,22.7,//////////,0,0.0,188,4.1
2026-08-16 08:30:00,510.14,1013.0,74,23.2,//////////,0,0.0,144,9.1
2026-08-16 08:31:00,385.28,1013.0,69,22.8,//////////,0,0.0,185,12.1
2026-08-16 08:32:00,606.23,1012.5,70,23.2,//////////,0,0.0,160,12.8
2026-08-16 08:33:00,433.91,1013.0,68,22.3,//////////,0,0.0,216,14.2
2026-08-16 08:34:00,431.67,1013.5,72,23.0,//////////,0,0.0,174,10.0
2026-08-16 08:35:00,479.44,1012.8,72,23.0,//////////,0,0.0,178,14.0
2026-08-16 08:36:00,491.41,1013.2,70,23.1,//////////,0,0.0,191,13.9
2026-08-16 08:37:00,545.74,1012.9,71,23.1,//////////,0,0.0,202,9.1
2026-08-16 08:38:00,535.72,1012.6,66,23.0,//////////,0,0.0,179,7.9
2026-08-16 08:39:00,490.29,1013.0,70,22.7,//////////,0,0.0,192,6.2
2026-08-16 08:40:00,549.2,1012.8,73,23.2,//////////,0,0.0,165,11.2
2026-08-16 08:41:00,481.92,1013.0,69,23.1,//////////,0,0.0,216,11.9
2026-08-16 08:42:00,507.38,1013.1,71,23.0,//////////,0,0.0,198,8.1
2026-08-16 08:43:00,405.76,1013.1,75,23.7,//////////,0,0.0,219,13.6
2026-08-16 08:44:00,532.29,1012.7,70,23.2,//////////,0,0.0,202,4.6
2026-08-16 08:45:00,559.66,1013.3,72,22.2,//////////,0,0.0,183,16.1
2026-08-16 08:46:00,525.76,1013.2,72,22.8,//////////,0,0.0,214,8.9
2026-08-16 08:47:00,581.82,1012.8,73,23.1,//////////,0,0.0,149,8.8
2026-08-16 08:48:00,457.87,1012.6,70,23.5,//////////,0,0.0,233,8.8
2026-08-16 08:49:00,455.08,1012.7,73,22.9,//////////,0,0.0,138,16.0
2026-08-16 08:50:00,584.85,1013.0,70,22.7,//////////,0,0.0,200,10.1
2026-08-16 08:51:00,660.92,1013.3,68,23.0,//////////,0,0.0,214,9.9
2026-08-16 08:52:00,612.13,1012.7,72,23.5,//////////,0,0.0,181,9.8
2026-08-16 08:53:00,663.38,1012.6,69,23.1,//////////,0,0.0,195,12.8
2026-08-16 08:54:00,500.79,1013.2,71,22.7,//////////,0,0.0,164,12.4
2026-08-16 08:55:00,666.05,1013.0,74,23.0,//////////,0,0.0,182,8.7
2026-08-16 08:56:00,613.99,1012.8,70,23.2,//////////,0,0.0,222,12.5
2026-08-16 08:57:00,613.06,1013.1,66,22.4,//////////,0,0.0,198,8.2
2026-08-16 08:58:00,535.93,1013.1,71,23.2,//////////,0,0.0,180,9.7
2026-08-16 08:59:00,653.47,1012.7,72,23.3,//////////,0,0.0,212,9.4
2026-08-16 09:00:00,600.17,1012.9,72,22.8,//////////,0,0.0,189,6.5
2026-08-16 09:01:00,540.87,1012.6,70,23.2,//////////,0,0.0,187,9.1
2026-08-16 09:02:00,573.3,1012.9,72,22.6,//////////,0,0.0,195,10.4
2026-08-16 09:03:00,574.35,1012.7,75,23.1,//////////,0,0.0,124,8.8
2026-08-16 09:04:00,634.42,1013.0,71,23.5,//////////,0,0.0,214,4.9
2026-08-16 09:05:00,581.24,1012.6,74,23.5,//////////,0,0.0,258,8.2
2026-08-16 09:06:00,688.03,1013.0,72,23.4,//////////,0,0.0,212,9.1
2026-08-16 09:07:00,661.19,1013.2,70,23.3,//////////,0,0.0,195,9.8
2026-08-16 09:08:00,692.42,1012.5,66,24.0,//////////,0,0.0,206,13.7
2026-08-16 09:09:00,716.72,1012.8,70,23.6,//////////,0,0.0,191,13.2
2026-08-16 09:10:00,573.57,1013.2,69,23.6,//////////,0,0.0,192,14.5
2026-08-16 09:11:00,742.46,1012.5,68,23.6,//////////,0,0.0,238,9.3
2026-08-16 09:12:00,791.04,1013.3,67,23.9,//////////,0,0.0,180,11.1
2026-08-16 09:13:00,602.36,1012.8,72,23.5,//////////,0,0.0,203,10.4
2026-08-16 09:14:00,789.07,1013.0,67,23.5,//////////,0,0.0,191,13.2
2026-08-16 09:15:00,662.99,1012.5,72,24.0,//////////,0,0.0,185,10.2
2026-08-16 09:16:00,557.79,1012.9,71,23.4,//////////,0,0.0,200,9.7
2026-08-16 09:17:00,578.04,1012.9,73,23.6,//////////,0,0.0,233,8.7
2026-08-16 09:18:00,661.42,1012.6,67,24.4,//////////,0,0.0,237,10.1
2026-08-16 09:19:00,657.86,1013.1,73,23.9,//////////,0,0.0,155,11.2
2026-08-16 09:20:00,589.25,1013.1,70,23.5,//////////,0,0.0,172,6.6
2026-08-16 09:21:00,615.7,1013.3,69,23.5,//////////,0,0.0,215,8.1
2026-08-16 09:22:00,763.89,1012.6,66,23.5,//////////,0,0.0,211,10.4
2026-08-16 09:23:00,578.51,1012.9,74,23.4,//////////,0,0.0,183,13.4
2026-08-16 09:24:00,552.37,1012.6,71,23.5,//////////,0,0.0,224,12.1
2026-08-16 09:25:00,720.26,1013.1,65,23.4,//////////,0,0.0,160,9.6
2026-08-16 09:26:00,758.77,1012.5,70,23.4,//////////,0,0.0,165,9.6
2026-08-16 09:27:00,723.9,1012.6,69,23.6,//////////,0,0.0,174,11.3
2026-08-16 09:28:00,731.57,1012.9,71,23.6,//////////,0,0.0,176,10.9
2026-08-16 09:29:00,587.38,1012.7,70,23.6,//////////,0,0.0,170,7.0
2026-08-16 09:30:00,558.21,1012.5,67,23.9,//////////,0,0.0,193,8.5
2026-08-16 09:31:00,762.97,1012.6,70,23.6,//////////,0,0.0,170,11.7
2026-08-16 09:32:00,632.89,1012.9,69,23.5,//////////,0,0.0,163,11.0
2026-08-16 09:33:00,694.71,1012.6,69,23.9,//////////,0,0.0,174,13.8
2026-08-16 09:34:00,759.36,1013.2,66,23.5,//////////,0,0.0,239,4.8
2026-08-16 09:35:00,698.53,1012.9,66,23.6,//////////,0,0.0,220,10.8
2026-08-16 09:36:00,621.8,1012.6,68,23.5,//////////,0,0.0,142,15.8
2026-08-16 09:37:00,717.7,1012.4,67,23.3,//////////,0,0.0,218,9.8
2026-08-16 09:38:00,685.21,1012.9,69,23.5,//////////,0,0.0,191,16.3
2026-08-16 09:39:00,789.74,1012.7,68,23.8,//////////,0,0.0,227,7.3
2026-08-16 09:40:00,679.11,1012.8,68,24.3,//////////,0,0.0,185,13.2
2026-08-16 09:41:00,689.99,1012.7,68,23.9,//////////,0,0.0,216,11.3
2026-08-16 09:42:00,763.64,1012.8,68,23.5,//////////,0,0.0,175,11.1
2026-08-16 09:43:00,572.86,1012.6,70,23.7,//////////,0,0.0,181,10.8
2026-08-16 09:44:00,661.61,1012.5,68,24.5,//////////,0,0.0,190,11.7
2026-08-16 09:45:00,919.07,1012.2,67,24.1,//////////,0,0.0,168,9.0
2026-08-16 09:46:00,678.61,1012.5,74,23.5,//////////,0,0.0,190,1.0
2026-08-16 09:47:00,790.83,1012.5,70,23.8,//////////,0,0.0,160,15.7
2026-08-16 09:48:00,680.33,1012.5,68,24.6,//////////,0,0.0,181,11.1
2026-08-16 09:49:00,810.24,1013.0,69,24.3,//////////,0,0.0,178,8.2
2026-08-16 09:50:00,905.46,1012.5,69,23.6,//////////,0,0.0,220,14.4
2026-08-16 09:51:00,725.26,1012.9,68,24.1,//////////,0,0.0,188,4.8
2026-08-16 09:52:00,687.65,1012.5,72,23.9,//////////,0,0.0,199,10.4
2026-08-16 09:53:00,885.34,1012.7,67,24.0,//////////,0,0.0,196,10.3
2026-08-16 09:54:00,848.66,1012.6,65,23.9,//////////,0,0.0,169,12.1
2026-08-16 09:55:00,786.01,1012.3,68,24.3,//////////,0,0.0,222,8.3
2026-08-16 09:56:00,714.07,1012.7,67,24.1,//////////,0,0.0,169,3.9
2026-08-16 09:57:00,871.24,1012.4,65,23.9,//////////,0,0.0,172,15.4
2026-08-16 09:58:00,872.08,1012.6,70,24.3,//////////,0,0.0,209,11.3
2026-08-16 09:59:00,714.79,1012.7,69,24.1,//////////,0,0.0,167,11.3
2026-08-16 10:00:00,857.73,1012.7,67,23.6,//////////,0,0.0,179,10.7
2026-08-16 10:01:00,616.22,1012.5,67,24.4,//////////,0,0.0,179,10.7
2026-08-16 10:02:00,760.2,1012.1,65,24.5,//////////,0,0.0,214,9.0
2026-08-16 10:03:00,873.27,1012.4,65,24.4,//////////,0,0.0,195,8.1
2026-08-16 10:04:00,867.75,1012.6,68,23.7,//////////,0,0.0,197,6.5
2026-08-16 10:05:00,792.73,1012.7,68,24.3,//////////,0,0.0,174,8.9
2026-08-16 10:06:00,659.18,1012.4,73,24.3,//////////,0,0.0,181,14.9
2026-08-16 10:07:00,981.82,1012.8,71,24.0,2.05,3,1.33,169,8.2
2026-08-16 10:08:00,919.3,1012.7,68,23.6,//////////,0,0.0,191,14.5
2026-08-16 10:09:00,785.3,1012.7,69,24.3,//////////,0,0.0,179,13.1
2026-08-16 10:10:00,884.42,1012.7,69,24.4,//////////,0,0.0,216,10.2
2026-08-16 10:11:00,717.83,1012.3,64,24.9,//////////,0,0.0,186,9.0
2026-08-16 10:12:00,924.22,1012.5,67,24.8,//////////,0,0.0,136,10.7
2026-08-16 10:13:00,904.46,1012.7,68,24.1,//////////,0,0.0,197,6.3
2026-08-16 10:14:00,929.7,1013.0,70,24.1,//////////,0,0.0,219,11.4
2026-08-16 10:15:00,713.55,1012.9,67,24.8,//////////,0,0.0,206,12.7
2026-08-16 10:16:00,976.6,1012.9,68,24.8,//////////,0,0.0,206,3.7
2026-08-16 10:17:00,821.97,1012.6,70,24.0,//////////,0,0.0,208,10.7
2026-08-16 10:18:00,940.56,1012.3,65,24.8,//////////,0,0.0,248,7.2
2026-08-16 10:19:00,880.21,1012.4,64,24.5,//////////,0,0.0,183,13.1
2026-08-16 10:20:00,1038.32,1012.4,65,24.8,//////////,0,0.0,213,7.1
2026-08-16 10:21:00,665.41,1012.4,64,24.5,//////////,0,0.0,171,7.0
2026-08-16 10:22:00,683.54,1012.3,71,24.0,//////////,0,0.0,184,7.1
